Index,Smiles
37929,NCCC1CN=CN1O
37930,NN=CNOCC1CC1
37931,OC1CNCCC1C#C
37932,NC1COC(=C)C(N)C1
37933,CC(C)(C)C1(N)CC1O
37934,CC=C(C(C)=O)C(N)=O
37935,CC12CN1CCC(=O)C2
37936,C=CC1=NOCC2CC12
37937,OCCON1C=CN=C1
37938,CC1OCC1(N)CCN
37939,O=C(ON=CC#C)C#C
37940,C=CC1=NNC(=O)OC1
37941,CCNC(NC)=NOC
37942,CC1CON=C(CN)N1
37943,CCN=C1N=COC=N1
37944,N=C1NCC=CN1C=O
37945,C1NC2=CON=C2C=C1
37946,CCC(=O)C(CO)NC
37947,CCC(C)(O)CNN=C
37948,C1OC2CCNC=NC12
37949,CCNC(=O)C1NC1C
37950,COCC1NCC2NC12
37951,COC(C)C1(CN1)C=C
37952,NCC1(CC(N)=N)CO1
37953,CC1C2CCN1CC2=O
37954,NC12C3COC1OCC23
37955,ON=C1C=COC1C#C
37956,CCC#CCNC(C)=O
37957,CC#CCON(C)C=N
37958,C(C1CO1)C1=CCNC1
37959,CC(N)C(=C)C(O)CO
37960,COCC1C(CO)N1C
37961,O=CC1C=CCC2CN12
37962,CC(=NN)C(C=C)=NO
37963,CCC1C2OC=NOC12
37964,CC(O)C=CC(C)=NN
37965,CC1=C(OCC1N)C#C
37966,CC(N)COCC(C)N
37967,NC(CC1CN1)C(N)=O
37968,CCC(O)C=CC(C)N
37969,CC(C=O)N(C)C(C)=O
37970,NC1CC2(O)C=COC12
37971,CCC=C(C)CNC=O
37972,CNC(C=NN)C1CO1
37973,CC1=C(N)COC1=NN
37974,O=CC1C2CC2C2CN12
37975,CC1=CCNCC1C=O
37976,CC(CCC=C)ON=C
37977,CC12CCC(N1)C(O)C2
37978,NC(=N)C(C=O)C1CO1
37979,NCC1=COCCC1=C
37980,CC(CO)N(C)C(N)=O
37981,C1CN(C1)C1=NON=C1
37982,CC(C)CC(=C)NC=O
37983,CC1(C=O)N=CN2CC12
37984,CC(=C)CNNC(N)=O
37985,CC1=CC(O)C(O)C1N
37986,CC1CC(ON=C)C1N
37987,CON=CCCC(N)=O
37988,N=C1NOC2CC2C=C1
37989,OC1(CCCC1)C1CN1
37990,CC12COC(=C)C1CN2
37991,CCN(C)C(=O)CCN
37992,NC1=C(O)ON=C1C#C
37993,CC(O)CC1=CNN=N1
37994,CC1=CC2C=NN=C2O1
37995,CC(=C)C1NC1C(N)=O
37996,CC1C(ONC1=O)C#C
37997,NC1CN2CC1OCC2
37998,CC(C)C1=NN(O)N=C1
37999,OC1C(=C)CNCC1=C
38000,CC1=NCC2C(CO)N12
38001,CCOC(C)C1NC1C
38002,O=C1CC2NC2C2NC12
38003,N=C1OCC2=NNC=C12
38004,COCC(NC=N)C#C
38005,CC1NNC(=O)NC1=C
38006,CC1CC=CCC1=NO
38007,C=CC1ON=CC1C#C
38008,CC(C)C(CO)=NN=C
38009,CC1CC(C)=CC=NO1
38010,CNC(=N)CC(O)C=C
38011,C=CC1CC(=O)C=NO1
38012,CC(OC(C)=C)C1CN1
38013,CC1(COC=O)CC1N
38014,OCC(=C)C(C=C)C#N
38015,CNCC1(O)CON=C1
38016,C1OC2C3CCC1C2N3
38017,CC12ON=CC1C2CO
38018,CC1C2CNC(=O)C12N
38019,N=C1C=C(OC=N1)C#N
38020,CNC1C2CC1C(=O)C2
38021,OCCN(C=O)N1CC1
38022,NCCOC(=O)C1CN1
38023,CC(=C)N(C=O)C(N)=N
38024,C=C1CC(=N)NC(=O)C1
38025,CN1CC2CCC2(O)C1
38026,COCCC(N)CC=C
38027,C=NN1CCOC(=O)C1
38028,CNC(=NC)N(O)C=C
38029,CN1CC2OC2C(N)C1
38030,NCC1=NN=COC=C1
38031,NC1=C2CC(=O)C2=NN1
38032,CC(N)C1=C(N)N=CO1
38033,CNCC1CC(C)C1O
38034,CC1=COC(=C)N1C=N
38035,CC1C2NCC1(N)C2O
38036,NC(=O)C=CC1CNC1
38037,C=C(CNNC=O)C#C
38038,O=CC=C1C=NNC=N1
38039,CCOC1=NC(C)CN1
38040,C=CC=NOCCC=O
38041,NC(=CC=O)N1CCC1
38042,NC(CC(=O)C=C)=NO
38043,CON(C=C)C=NC=O
38044,CC1CC1(C)N(N)C=O
38045,NCC1(CC1O)N1CC1
38046,NCC1CC(=C)OC1=C
38047,CCCON1C=NC=N1
38048,CC(N)CC1=NOCO1
38049,C=C1OC=C2N=CNC12
38050,CC(O)C=NN=CC=O
38051,C=C1N=CNNCC1=O
38052,CC12CC1C=NOC2=O
38053,CC#CC1N(C)CC1=O
38054,CC(O)C1CC2NC2C1
38055,O=CN1CCC2NCC12
38056,O=C1CCC(NN1)C#C
38057,C=COC1C2NN=CC12
38058,CCNCC(C)C(C)=O
38059,NN=C1CC2(O)CC2N1
38060,CCCCNC1CC1O
38061,CC1=NC(CON1)C=O
38062,CC#CC(=O)C(C)=CN
38063,NCC1CC1(N)CCO
38064,C1C=CN2OC=NC2=N1
38065,CCC1C2OC2C2CN12
38066,ON=CC#CC1CCO1
38067,CN1CC(CO)C1CN
38068,C1CC23OCCC2C3N1
38069,NC(=N)C(C#N)C1CO1
38070,CC1=COCC(N)CC1
38071,COC1=NCCC=NN1
38072,CC1NCCC1=CCO
38073,NN1C=C2OCCC2=N1
38074,NC1COCC11CNC1
38075,CC(C#C)C(O)C(N)=N
38076,NC(=O)N1CC(=C)CN1
38077,COC(=N)N(C)CCO
38078,O=C1C=C2N=COC2=N1
38079,CC1C=CC(=O)NC=N1
38080,NC1=C(C=O)C(=C)CN1
38081,C1NC1C1CCC2OC12
38082,CCCC1CC1NC=O
38083,CC=CC(C#C)C(N)=O
38084,OC1(CN2CC1C2)C=O
38085,CC(=O)C1=CC=NOC1
38086,CC1=NN=CN=C1CO
38087,CC1NN=CC1C(N)=O
38088,CC(C)C1NC(=O)C1N
38089,CC=C1COC(C1)=NN
38090,CC(O)CCNC(C)C
38091,CC(=C)N1OCCC1=N
38092,CN1CCOCC1=NO
38093,CC1ON=CC(=C)C1N
38094,NCC1C(CO)C1C#C
38095,CCNC1CCOCC1
38096,CCC1CC2(N)CC2O1
38097,CC1=CCCON=CC1
38098,ON(C=N)C1CC(=O)C1
38099,OCCC1=CN=CC=N1
38100,CC1=C(C=C)N(O)N=N1
38101,OCC(NC1CC1)C#N
38102,NC1C2CC1C(CO)C2
38103,CC1C(CN)C1(O)C=C
38104,CC=CC1=NCCN1O
38105,CCC(O)C(C)=CC#N
38106,CNNC1=NOC=C1C
38107,NC1C(O)C=COC1=C
38108,C1NCC11CC=CCO1
38109,OC1=CNC(=O)N1C=C
38110,OC1CC2NC1C1CC21
38111,CCNN=C(NC)C=O
38112,O=C1CC=CCC1C#N
38113,CC1(CN1)C(=O)CC#C
38114,CCC(=O)C(NC)C#N
38115,COC(=C)NC(=N)CN
38116,O=CC12CNCCC1N2
38117,C=CC1CN(C=O)C1=O
38118,CC(N)C12CC1OCC2
38119,CC(O)C1=CCC2NC12
38120,COCC=CC(=N)NO
38121,CNC(=N)C1=CC=CO1
38122,CC1(C)C(CO)C1(C)N
38123,C=C1OCOC11CNC1
38124,CCCN(NC)C(N)=O
38125,CCNN1CC(O)C1=O
38126,CNCC1C(N)C1CO
38127,NC(CN(O)C=O)C=C
38128,CC(N)CC1(C)CCO1
38129,NC(CC#CC=O)=NO
38130,C1C2CNC=NOCC12
38131,COC12CC1C=NOC2
38132,CC(C=O)=CCCC#N
38133,C1CC2OC=CC2=NN1
38134,C1ON2C=NOCC2=C1
38135,CC1NCC2(CO)NC12
38136,NC12CC(O)CC1C2O
38137,NC1CCC2(CO2)C1N
38138,CC=CC(N)(CN)CO
38139,COCC(C)N1CC1C
38140,CC1CC1OC(=N)NO
38141,ON=CC12CC(CC1)O2
38142,COC(=N)N(C)CC#C
38143,CC1CN2CC2C1CO
38144,CON(C=N)C1CC1O
38145,OC1CCC1CN1CC1
38146,NN=C1NC2CC2C1O
38147,CN1N=NC=C1C(C)=O
38148,ON=C1NC(C=C1)C#C
38149,C=C1OC=CC(=C1)C#N
38150,OC(C#N)(C#N)C1CC1
38151,CC1(C)C=CN(O)C1=N
38152,NC1C2NC2C2C(O)C12
38153,CCC1OCC1(C)NC
38154,COC(=O)CNC1CC1
38155,CON(C(C)=N)C(C)=O
38156,CNC1C(=O)OC=C1C
38157,CN(O)C(=N)COC=C
38158,NC1CC1(O)C1CC1O
38159,CC(N)C1=C(O)C=NO1
38160,CNC1=CC(=O)NCC1
38161,CCC1COCC(=N)N1
38162,CC(=O)NC1=CC=NO1
38163,COC1=CN(NC1)C=N
38164,CCOC(CC#N)OC
38165,ON=C1OC(C=C)C=C1
38166,CCCN1ON=CC1=N
38167,CNCCC(O)CC#C
38168,NC(C#C)C1OCC1N
38169,NC12CNCC1COC2
38170,CC12CC1C(N)CC2O
38171,CC12CCC1C(=O)CN2
38172,CC(=CNNC=O)C#N
38173,O=CCN=C1CC=NN1
38174,ON=C1CC=NN=CC1
38175,CC(NCC#C)=CC=O
38176,OC1=C(NC(=O)N1)C#C
38177,CNC1CN(C=O)C=C1
38178,CCC#CC(CC)=NO
38179,CC1(NCC1CO)C#C
38180,CC1CCC(N)C1=NO
38181,OCC1(CNC1=O)C=C
38182,CC(=C)C(=N)NCCO
38183,OC1CC1CCON=C
38184,CCNCC(CC)CO
38185,CC(N)C1=COC(=C)C1
38186,OCC12CCCCC1N2
38187,CC(OC=C)=CCCN
38188,CC1=C(O)N=CN1C=N
38189,OCC1CCC1N1CC1
38190,CC1CC1(CCO)C#N
38191,CCC1NCC(OC)=C1
38192,CC(N)=CC1=NOCO1
38193,CC(CO)=CC(=C)CN
38194,C=C1C(=C)C(=O)NC1=O
38195,OC1CCNCCNC1
38196,C1CC1OC1=CN=CO1
38197,N#CC1COCC=CC1
38198,CC(=O)C(C=O)C1CN1
38199,CCN1C2C=CC(=O)C12
38200,C1NC2COC=NOC12
38201,CC1=NNCC(O1)C=C
38202,NN1C=CC2=C1CCO2
38203,CC1OCC1N=CNO
38204,O=C1CC=C2CNN=C12
38205,O=C1CN=C(C1)N1CC1
38206,CCC1=C(C)C=C(O)N1
38207,COC1C(C#N)C1(C)C
38208,C=CN1N=CC=NC1=O
38209,CN1C=NC2=C1N=CO2
38210,ON=CCC1=NNC=C1
38211,CC(O)C1OC1C=NN
38212,NC1(C#C)C2CCOC12
38213,NCC(N)C1(CO1)C=C
38214,CC1C2CN1CC=CO2
38215,CNN1C=C(O)N=C1C
38216,CN1C2CONC(=O)C12
38217,CC1CNC1(C)C=NO
38218,O=C1NOC(=C1)N1CC1
38219,CC1CC(C)C(CN)O1
38220,CCCC1=CNC(O)=C1
38221,CCCNC(=O)C(C)C
38222,CC#CC(=O)C(=N)NO
38223,NC1COCC(N)C1O
38224,CCNC1=C(C)ON=N1
38225,NC1CNC(=O)C(=C)C1
38226,O=C(NN=CC#C)C#N
38227,CN=C(N)C(=O)C(C)=C
38228,CC1CC2(CN2)CC1O
38229,CCNNC(=O)CNC
38230,CCC1=NN=CN=CO1
38231,CC1(C)C(O)CNC1=O
38232,CCC1=C(CN)OC=N1
38233,NC(=O)C(=O)N1CCC1
38234,CC(=N)NC1=COCO1
38235,NCC(CCO)=CCO
38236,CC1ON=CC(C)=C1C
38237,OC1C2CC1C1CC2N1
38238,NCC1CCCOCC1
38239,O=CC1OC1CC1CN1
38240,OC(=O)C1CN(C1)N=C
38241,NC1=CC=C(O1)C1CO1
38242,CC1(C=O)C=CNC=N1
38243,C=C1CC=CNC(=O)N1
38244,CNC1CC1OC(C)C
38245,CN1C(=N)NC=C1CO
38246,CCC1=CN=NN1C=O
38247,CC1=COCC2CNC12
38248,CC(C)C(=O)C(=N)NO
38249,CC(O)=C1NC=CC1=O
38250,CN(C)CC(C=C)=NO
38251,COC1CC2CN2C1=N
38252,CC(=O)N(C=C)C=NN
38253,C1NN=C2CCCOC12
38254,CC=CCN(O)C(C)=N
38255,NNC(=N)C(=C)C1CO1
38256,CC1=CCC(O1)C1CN1
38257,COC=CN(C)C=NC
38258,CC(O)C1CC(N1)C#C
38259,C=C1CCC(=N)NOC1
38260,OC1=C(C=CO1)[N+]([O-])=O
38261,CC=CC1(O)CC(N)C1
38262,NN1CCCC(O)C1=N
38263,CCNC1=C(O)OC=N1
38264,NC1CON2C1CC2=O
38265,NC1(CCC1)C1CC1O
38266,COC1=NC(=O)N=C1C
38267,CC1OC(C2CC2)C1N
38268,CC1(O)CC1C(N)CO
38269,CN1CC2(C)OC2C1=O
38270,NCC1CC1C(=N)NO
38271,NCC1OCCNC1=O
38272,O=C1CCC2NC12C#N
38273,C1CN1C1=NOC2CC12
38274,CC(=N)NC(C=O)C=O
38275,CCC=C(C)C(C)=NO
38276,NCC1(COCO1)C#C
38277,CN1CC2CC2OC1=O
38278,CCCN=C(CC)NO
38279,OCC(O)C(C=C)C#N
38280,CCC1CC(C)(O)CN1
38281,C=C1C=CNC(=O)C=C1
38282,COC(=CN)C(=O)C=C
38283,CC(=O)C1NCC1CO
38284,CCC(N)C1(O)CC1O
38285,CC1=CN=NC=C1CO
38286,NC=C1CC=CNC1=O
38287,CC1C(C=O)N1C(N)=O
38288,CN1C=CC(O)=C1CO
38289,CC=CC1OCC2NC12
38290,CC1COC(=N)N(N)C1
38291,CC1(C)OC2=CNC=C12
38292,CNC1(CC(=O)C1)C=O
38293,NCC1(CN)CCOC1
38294,CCC1CC2(O)CN1C2
38295,COC1=NC2CC2N1C
38296,O=CC1=NOCC=CC1
38297,CN(N)C(=O)C=CCO
38298,CC1(ON=C)OCC=C1
38299,CCNC1C(O)C1C=O
38300,CC1C2CC2NC1C=O
38301,CC(=NO)C1NC1C=C
38302,NCC(CCO)CC#C
38303,OCC1=NN=CC2CC12
38304,O=C1NC2CC2CC=C1
38305,N=C1NC=CC2CC2O1
38306,CNN=CC(=O)CC#N
38307,O=C1CCNC1CC#C
38308,NC=C(C=C)C(=O)CO
38309,CC1=NN(O)C(=N1)C#C
38310,CC1=CCON=CN1O
38311,C1ON=C2CCOCC12
38312,CC(=NOC(N)=N)C#C
38313,NC1COCC2C(O)C12
38314,OC12CC(C1)C=C2C#N
38315,C=CC1CCONC1=N
38316,CC1N(C)C1(CO)C=C
38317,CC1(O)CCN(N)C1=O
38318,NNC(=O)CCCC=C
38319,CC1=NNCC(CO)N1
38320,CN(N=CC=C)C(C)=O
38321,CC12OC(C=C1)C2C#N
38322,NC1(COC=C)CNC1
38323,N#CCC1NCC2OC12
38324,O=CON=C1C=CC=C1
38325,CC1CC(O)(C1)C(N)=N
38326,CN(CC=C)N=CCO
38327,CC1(C)C(N)C=CC1O
38328,N=CN1C=CCN1C=O
38329,CC(C1CO1)C(C)(C)N
38330,CC1=C(O)N(N)C=C1O
38331,CC(C=C)C(O)C1CN1
38332,COC1ON=CC1=CC
38333,CC1=CN(O)C(=N)OC1
38334,CC1=C2CNN=C2OC1
38335,CC1C2NCC(=O)NC12
38336,N=CC1=CNOC1C=O
38337,CCOCC(=C)C1CN1
38338,CC=CC(=O)CC(N)=N
38339,CC(=C)C1COC1C#N
38340,CC1(CC1CN)OC=O
38341,C=C1OC=NC1=CC#N
38342,COC(CN)C1(O)CC1
38343,NCCN(CCO)N=C
38344,O=CCOC1=NNCC1
38345,CC(N)=C(C)C(C)=NO
38346,CCC1(N)CN(O)C1=O
38347,OC1C2COC1C1NC21
38348,N=CN1OC2CC2C1=N
38349,CC1(N)CC2CC2C1O
38350,ON=CC#CCC1CN1
38351,CNC(C)(C)C#CC=O
38352,CC12OC1CNCC2=C
38353,CC=NNC1C(C)C1O
38354,OC1CNC2C(C#C)C12
38355,CC(=C)CCN(O)C=O
38356,NCC(=C)C(CO)C#C
38357,CC#CCC(O)C(N)=O
38358,O=C1CC2(CON=C2)N1
38359,OC(CC(=O)C#N)C=C
38360,COC(CN)C(=C)C#C
38361,CCN1OC(C)ON=C1
38362,CC(N)CC1OCCO1
38363,CCC(=C)C(NN)=NO
38364,CON1CCN=C1C=C
38365,CC1=C2ON=CN2C=C1
38366,CC(NC=N)C=CCO
38367,CCC(N)=C1CON=C1
38368,OCC1=C(CNC1)C#N
38369,ON1C=C(CC#C)C=N1
38370,COCC=CCN1CC1
38371,CC1NC(=O)NC2CC12
38372,CN(O)C(=N)OCC#C
38373,CC1(C)OC=CC1=NN
38374,CC(CN)OCC1CC1
38375,OCCN1CC1C1CC1
38376,OC1=C2C(C1)=CNC2=O
38377,C=NOCCCC1CN1
38378,CC1C=NN2CC12C=O
38379,CN1CC(=C)C(C=O)=C1
38380,CC1C2CN(O)C(=O)C12
38381,COC(=C)N=C(C)NN
38382,CC=CCNCCCO
38383,CNCC(C)=CC(C)=O
38384,OC12CC3OC1CNC23
38385,OC1C2NCC1(O)C=C2
38386,OCCC1CNC(=O)N1
38387,OC1=CNC=C1[N+]([O-])=O
38388,NC=C(C=O)C=CC=C
38389,C=C(C#C)C1=NN=NO1
38390,CN1C=C(N)C(CO)=C1
38391,CC(=O)N1CC1C(N)=O
38392,O=CC12CC(CN1)C=C2
38393,COC1=NN=C(C)C1N
38394,C=CNC(=N)OCC=O
38395,CC(C)C(N)(CO)C=C
38396,CC=NNC1CON=C1
38397,CN1C=CN(C=O)C1=N
38398,CC(N)(CO)C1(O)CC1
38399,CC1(C)C=NOC1=NN
38400,CC1(CCO1)C(=C)C#N
38401,CN1C2CC1C(=C)C2O
38402,ON(C=N)C=COC=C
38403,CC(N)C=CCC1CO1
38404,CC1OC2(C)CNC1C2
38405,CC(CCN)NCCO
38406,OC12CCNC1CNC2
38407,CC(NC(N)=O)C(C)=C
38408,CC1CC2(O)CC2CN1
38409,CON=C1CCNC1=O
38410,O=C1NCC2(CCC2)N1
38411,CC(=O)C12CC1N=CN2
38412,COC(=NO)N1CC1C
38413,CCN=C(C=O)N(C)O
38414,NCC(CO)CC1CO1
38415,ON=C1CCC2CC2N1
38416,COC(=O)N1CCCC1
38417,CC=CCCOC=NN
38418,O=C1NNN=C1C1CC1
38419,O=C1OC=NN=C1C#C
38420,OC1C(=C)CC=C1C#N
38421,OC1C=CCC=C1C#N
38422,CC1=COC(=O)NC1=N
38423,OC1CCNC2CC1C2
38424,CCC1=NCC(CO)N1
38425,OC1CC11CNCC1=O
38426,CC1CNC2CC12C=O
38427,O=C1C2CN2CC11CC1
38428,CC(ON=C)C=CCO
38429,CCC(C)=NOC1CC1
38430,NN=C1CC(=C)OC1=C
38431,NC(=O)C1CNC1C=O
38432,CC1CC(O)C2(N)CC12
38433,CCN=C(NC=O)C#C
38434,CC(CN=CN)C(N)=O
38435,O=CC=CC1=CC=CN1
38436,C=CC1=COC(=N)N=C1
38437,CC1=CC(C#N)C(O)C1
38438,CC12COC(C1)CNC2
38439,CC1=NN(CC1)C=NO
38440,COC(=C)C(C=C)=NN
38441,NC1CON=COC1=C
38442,NCC1=CC(=C)C2OC12
38443,CN=C(C)NC(=N)CO
38444,OC1=CC=NC(=C1)C#C
38445,CNC(C=O)C1CN1C
38446,CC(C)NC1=CON=N1
38447,CC=C1OC(C=C1)C#N
38448,CC1=CC=C2C(O)CN12
38449,CN1CC(C1)C(O)CN
38450,NCC(OC=C)C1CN1
38451,CCOC1=NOC(C)C1
38452,CC(=N)N1C=COC1=C
38453,COCC(C)C1CC1N
38454,NC(=O)N1CC(=C)C=N1
38455,CN(C)C(=O)C=NN=C
38456,CCC(CO)C1CNC1
38457,C=COCCNCC=O
38458,CC1=NOCC2OC2C1
38459,CCC(=O)N(C)C=NN
38460,CC1=C(C)N(O)C(=O)C1
38461,COC1(C)CC1N1CC1
38462,CN1CC=C(C)C1C=O
38463,NC(C=C)C=CC(O)=O
38464,NCC(=O)NC=CC=C
38465,NC(=O)C12CNCC1N2
38466,C=C1CON=CCC=C1
38467,CCOC1=CCON=C1
38468,CN1C(=C)C=NOC1=N
38469,C#CC12CC1NCCO2
38470,CC(C)C1=COC(N)=N1
38471,OC12CC1CNCCC2
38472,CC=CNC(=O)N1CC1
38473,CC1C(O)C1NC(C)=N
38474,NC1CON=CNC=C1
38475,CC1(CNC1)NCC=O
38476,CN1CC=CCOC1=N
38477,O1C=CC2C=NN=CC12
38478,C=COC1=NNC2CC12
38479,CC1=C(N)C(=CO)N=C1
38480,NC1CCC2CC(O)C12
38481,CCC1=COC(=N)N1O
38482,CC1(O)CC2C(N)C2C1
38483,CC(CO)CCN(C)C
38484,ON=CNCC(=O)C#C
38485,CC1C2COC=NOC12
38486,COCC1(C)CN1C=N
38487,CC=CC1OCON=C1
38488,CC1ON=CC1(O)CN
38489,NC(=O)CC1NCC1O
38490,CN1C(=N)CC(N)C1=O
38491,CN1C(CO)C1CCO
38492,NCC=CC1CC(O)C1
38493,C=CC#CC1CON=C1
38494,CN1OC(=NC1=N)C#C
38495,CC1=CC(O)CNC1=O
38496,CON=CNCC(C)C
38497,CN=C(C)N(N)CCO
38498,CC1=NOCCNC1=O
38499,CCC(=O)C(=N)N(C)C
38500,CNC1=CC(=O)N2CC12
38501,CN1C(=N)OCC1(C)C
38502,OCCNCCNC=O
38503,NC1=C(C#C)C(=O)OC1
38504,CC(N)C1CN1CCO
38505,CC=CC(=CN)C=NO
38506,CC(CCC#C)C(N)=O
38507,CCNN=C(CC)CO
38508,CC(OC=NN=C)C=O
38509,CN1CC1CC(O)CO
38510,OC1C=CC2=CNC=C12
38511,CN1C(=N)OC(C)=C1C
38512,CN(N)C(=N)COC=C
38513,CC1OC(C#N)C1CO
38514,CCNCC(=O)NC=C
38515,N=CN1CCC(O1)C#C
38516,CNC(CO)CCOC
38517,CC=CC(=O)C(N)=NC
38518,CC(O)C1(NC1C)C#N
38519,CNC1C(NC1=O)C=C
38520,CCNN=CN(C)OC
38521,CC1=NC(=N)N=C1C=O
38522,CCN(CC)C(=N)OC
38523,CC(C)=NNC(=N)CO
38524,NCC12CN1N=CC2O
38525,CC=CC(=C)OC=NO
38526,CC(=NOC1CC1)C#C
38527,CC1(C)C=NOC1=NO
38528,CC1CC2C(C=O)N2C1
38529,NC12COC1C1CC2N1
38530,CC1=CN=C(C=O)N=N1
38531,CC1OC2COC2C1N
38532,C=C1COCC(=C1)C#N
38533,C=C(OCC=O)C1CN1
38534,NN=CC(C#C)C(O)=O
38535,C=C1CNC2C1CC2=O
38536,CC1=NN2CC(=O)C2=C1
38537,CC=NNCC#CC=O
38538,C1NC2C3CC1C2CO3
38539,CC1=CC(C=O)=CC=N1
38540,NN=C1OCC=C1CO
38541,C=C1COCCC11CN1
38542,COC1CCC1(C)C#N
38543,NC1C2CC(O2)C1=NO
38544,CCOC1CNCC1=C
38545,ON=CC1CC(C1)C=O
38546,OC1CC2CN2NC1=O
38547,O=CN1CC2CCC1C2
38548,CCNCC(O)C(N)=N
38549,CC(NC=O)C=CC=O
38550,CC1CNCC2COC12
38551,NCC1=NOC(C1)C#C
38552,NC1=NN=C(CC#C)O1
38553,NC1CC1OC(=C)C#C
38554,C=CN1NC2CC2C1=O
38555,NCC1(CO)OCC=C1
38556,CC(N)C(=O)N1CC1C
38557,OC(=O)C1CC(=C)CN1
38558,NC12CCC1COC=C2
38559,CC1=CN(C=N)C=C1O
38560,O=CCCC(=O)C1CN1
38561,CNCC(N)C(=O)NC
38562,O=CNC1=CCCCO1
38563,CC1(CC(N)=N)CCO1
38564,ON=C1CCCN1N=C
38565,CC1C2N1C(=O)CC2=C
38566,NC(=N)C1(CC=O)CC1
38567,OC12CC(C1)(NC2)C#C
38568,CC(CCO)=CC=NO
38569,CCC1=CC(O)=CN1C
38570,CC1NC(C)(C=O)C1=O
38571,CNCC1ON=CC=C1
38572,C1CC2NC1COC=C2
38573,NC1CCOC1=CC=C
38574,COCCC(C=C)=NN
38575,CCOCCC(=N)NC
38576,OC(CNC1CC1)C#C
38577,NC(=O)C1CNCC1=O
38578,O=CC=C1NC(=O)N=C1
38579,CC1NCC2(CC2)C1O
38580,O=CCC=C1CNN=C1
38581,NC1(CO)COC(=C)C1
38582,CC1CC(O)CNC1C
38583,CNC1=NOC(OC)=C1
38584,NC(=O)N1C2COCC12
38585,CC(N)C(O)CC=NO
38586,CC1ON=C(C=O)C1=C
38587,CC1=NC2C(CO)C2N1
38588,OCC1ON=CC1C=C
38589,CNC1(CON=C1)C#C
38590,CC1CCOC=NN1C
38591,O=CN1CC2(CC2)N=C1
38592,CC(O)C(CO)NN=C
38593,OCC1=CCC=NN=C1
38594,CN(C)C1=NC(=O)CN1
38595,CON1C=NN=C1C=C
38596,CC(CN)C1OCC=C1
38597,COC1=C(C=CN1)C#N
38598,CC1(CC1)C(CO)C#N
38599,CC1=CC(N)C(CO)C1
38600,CCC1C(C)ONC1=O
38601,NC(=O)C1CN1C1CC1
38602,CC12CC3C(N3C1)C2=O
38603,NCC#CC(=NO)C#C
38604,CCC=NN=CCC=O
38605,OCC(C#C)N(O)C=N
38606,CNC(=O)CC(C)C=O
38607,C1CC2OCC3NC2C13
38608,CNN=CCOC(C)C
38609,CC1(ON=CC1=O)C=C
38610,CC(C)=C1NC(=O)C=C1
38611,CCC1(N)C(O)C1CO
38612,NN=C1C(O)CCC1O
38613,OC1CN2C=C(O)C=C12
38614,C=CC=COC(=O)C#N
38615,CN=C1NOCC(C)O1
38616,CCC1=CC(=N)NC1=O
38617,COC1CC1CC=NN
38618,NCC=CCCC=NO
38619,CC1COC2CON=C12
38620,O=CC1=NCC(=O)CN1
38621,CC#CC(N)CC(N)=O
38622,CNC(OC)=C(C)C#N
38623,CC(O)C(N)(C=C)C#C
38624,CN1NCCCOC1=N
38625,NCC1(CCOC1)C#C
38626,C=CC(=O)CNCC#C
38627,NC12C3OC4C(CC14)C23
38628,C=C1C=NC2=C1N=NO2
38629,C#CC1NN=CON=C1
38630,NN=C1NOCCC=C1
38631,CC1=C(C)N=NC(=O)O1
38632,OCC=CC(=N)N1CC1
38633,CNC1(C)C(C)CC1=O
38634,CNC(C)=C(CO)C=O
38635,O=CNNC1CCNC1
38636,CC1(C)CC2NC2C1=O
38637,CCCCC1CN1C=O
38638,CN1C2C3OC3C(N)C12
38639,C1OCC2OCCNC12
38640,C=NN=COC1CNC1
38641,C1CC2=NC=NN=C2O1
38642,O=C1C2CC(C#N)C1N2
38643,CC=CN1N=COC1=O
38644,CC1C2CCNCC12O
38645,OC1CC(=NN=C1)C#N
38646,CNC(=O)C1C(C)C1N
38647,CNC1=NNC(C=O)=C1
38648,CCNC(CC=C)C=O
38649,C1C=NN=C2C=COC12
38650,CC(C)OC=NNC=N
38651,NC(=O)C1=CC=NC=C1
38652,C=CCCCC(=O)C#N
38653,CCN1CC(C1)C(O)=O
38654,CC1CC=C(CO)CN1
38655,OC1CC1C1CC=NO1
38656,OC1C=CC2=NNC=C12
38657,CC12COC(CN1)C2N
38658,CC(CN)=CC1CC1O
38659,O=CCC1=NOCCC1
38660,C=C(OC=CC#N)C#C
38661,CC(C)(N)C1C(O)C1O
38662,ON=C1OCC(=C)C1=C
38663,NC1=NC=C2C=CON12
38664,CC1=CCNC(=O)NC1
38665,CN1C2CC2OC2CC12
38666,CC(CC#N)C=CC=O
38667,CC1(O)CC1C1(N)CC1
38668,NCC1=CC(=C)OC1=C
38669,CC1=CC(=C)OC1CN
38670,C1NC2C3NC3COC12
38671,CNC(C)C(N)C1CO1
38672,N=C1NOCC2OCC12
38673,NC(CO)CCNC=O
38674,C#CC1CC=CC=NO1
38675,NCCOC(=NO)C#C
38676,COC1ON=CC1=CN
38677,C1CC#CC=CC=NO1
38678,NC(=O)C1=CC(O)C=C1
38679,N=C1NNC2(CC2)CO1
38680,ON(CC=C)C(=N)C#N
38681,NC(=O)C=C1C=CC=N1
38682,N#CC12CC3OC3C1O2
38683,CCC(OC=O)C=NN
